SEASON,TEAM,MATCH_DATE,RESULT,LAST_1,LAST_2,LAST_3,LAST_4,LAST_5,FORM_SCORE
2023,Fiorentina,2022-11-09,Salernitana,W,W,L,D,L,10
2023,Fiorentina,2022-11-06,Sampdoria,W,L,D,L,L,7
2023,Hellas Verona,2023-05-07,Lecce,L,D,W,D,W,8
2023,Hellas Verona,2022-11-13,Spezia,L,L,L,L,L,0
2023,Hellas Verona,2022-11-10,Juventus,L,L,L,L,L,0
2023,Hellas Verona,2022-11-06,Monza,L,L,L,L,L,0
2023,Hellas Verona,2022-10-31,Roma,L,L,L,L,L,0
2023,Hellas Verona,2023-03-05,Spezia,L,L,W,D,D,5
2023,Hellas Verona,2023-04-08,Sassuolo,L,L,D,D,L,5
2023,Hellas Verona,2023-04-15,Napoli,W,L,L,D,D,5
2023,Hellas Verona,2023-04-21,Bologna,D,W,L,L,D,7
2023,Hellas Verona,2023-05-03,Inter,D,W,D,W,L,8
2023,Hellas Verona,2023-01-04,Torino,L,L,L,L,L,1
2023,Hellas Verona,2023-05-14,Torino,W,L,D,W,D,7
2023,Hellas Verona,2023-05-20,Atalanta,L,W,L,D,W,4
2023,Hellas Verona,2023-05-28,Empoli,L,L,W,L,D,4
2023,Hellas Verona,2023-06-04,Milan,D,L,L,W,L,4
2023,Hellas Verona,2023-06-11,Spezia,L,D,L,L,W,4
2023,Hellas Verona,2023-04-01,Juventus,L,D,D,L,L,2
2023,Hellas Verona,2023-03-19,Sampdoria,D,D,L,L,W,2
2023,Hellas Verona,2023-02-27,Fiorentina,L,W,D,D,W,5
2023,Hellas Verona,2023-03-12,Monza,D,L,L,W,D,5
2023,Hellas Verona,2022-08-28,Atalanta,D,L,,,,1
2023,Hellas Verona,2023-02-06,Lazio,D,W,L,W,D,8
2023,Hellas Verona,2023-02-13,Salernitana,D,D,W,L,W,8
2023,Hellas Verona,2022-10-24,Sassuolo,L,L,L,L,L,0
2023,Hellas Verona,2023-01-21,Lecce,L,W,D,L,L,7
2023,Hellas Verona,2023-04-30,Cremonese,W,D,W,L,L,8
2023,Hellas Verona,2023-02-19,Roma,W,D,D,W,L,8
2023,Hellas Verona,2022-08-31,Empoli,L,D,L,,,2
2023,Hellas Verona,2022-08-15,Napoli,,,,,,0
2023,Hellas Verona,2022-08-21,Bologna,L,,,,,1
2023,Hellas Verona,2023-01-30,Udinese,W,L,W,D,L,8
2023,Hellas Verona,2022-09-04,Sampdoria,D,L,D,L,,5
2023,Hellas Verona,2022-09-11,Lazio,W,D,L,D,L,5
2023,Hellas Verona,2022-09-18,Fiorentina,L,W,D,L,D,4
2023,Hellas Verona,2022-10-03,Udinese,L,L,W,D,L,4
2023,Hellas Verona,2022-10-09,Salernitana,L,L,L,W,D,3
2023,Hellas Verona,2022-10-16,Milan,L,L,L,L,W,0
2023,Hellas Verona,2023-01-14,Inter,W,D,L,L,L,4
2023,Hellas Verona,2023-01-09,Cremonese,D,L,L,L,L,4
2023,Internazionale,2023-05-21,Napoli,W,W,W,W,W,12
2023,Internazionale,2022-10-29,Sampdoria,W,W,W,L,L,12
2023,Internazionale,2022-10-08,Sassuolo,L,L,W,L,W,6
2023,Internazionale,2022-10-22,Fiorentina,W,W,L,L,W,9
2023,Internazionale,2023-02-18,Udinese,D,W,W,L,W,10
2023,Internazionale,2022-08-20,Spezia,W,,,,,6
2023,Internazionale,2022-08-26,Lazio,W,W,,,,6
2023,Internazionale,2022-08-30,Cremonese,L,W,W,,,9
2023,Internazionale,2022-09-03,Milan,W,L,W,W,,9
2023,Internazionale,2022-09-10,Torino,L,W,L,W,W,9
2023,Internazionale,2022-11-06,Juventus,W,W,W,W,L,12
2023,Internazionale,2022-10-01,Roma,L,W,L,W,L,6
2023,Internazionale,2022-08-13,Lecce,,,,,,3
2023,Internazionale,2023-06-03,Torino,W,L,W,W,W,12
2023,Internazionale,2023-05-13,Sassuolo,W,W,W,W,L,15
2023,Internazionale,2023-05-06,Roma,W,W,W,L,D,12
2023,Internazionale,2023-05-27,Atalanta,L,W,W,W,W,12
2023,Internazionale,2022-09-18,Udinese,W,L,W,L,W,6
2023,Internazionale,2023-01-04,Napoli,W,W,L,W,W,12
2023,Internazionale,2022-11-13,Atalanta,W,L,W,W,W,12
2023,Internazionale,2023-02-13,Sampdoria,W,W,L,W,D,10
2023,Internazionale,2023-02-26,Bologna,W,D,W,W,L,10
2023,Internazionale,2023-03-05,Lecce,L,W,D,W,W,10
2023,Internazionale,2023-05-03,Hellas Verona,W,W,L,D,L,10
2023,Internazionale,2023-01-28,Cremonese,L,W,D,W,W,10
2023,Internazionale,2023-01-23,Empoli,W,D,W,W,W,10
2023,Internazionale,2022-11-09,Bologna,L,W,W,W,W,12
2023,Internazionale,2023-01-14,Hellas Verona,D,W,W,W,L,13
2023,Internazionale,2023-01-07,Monza,W,W,W,L,W,10
2023,Internazionale,2023-02-05,Milan,W,L,W,D,W,10
2023,Internazionale,2022-10-16,Salernitana,W,L,L,W,L,9
2023,Internazionale,2023-03-10,Spezia,W,L,W,D,W,7
2023,Internazionale,2023-03-19,Juventus,L,W,L,W,D,6
2023,Internazionale,2023-04-01,Fiorentina,L,L,W,L,W,3
2023,Internazionale,2023-04-07,Salernitana,L,L,L,W,L,4
2023,Internazionale,2023-04-15,Monza,D,L,L,L,W,1
2023,Internazionale,2023-04-23,Empoli,L,D,L,L,L,4
2023,Internazionale,2023-04-30,Lazio,W,L,D,L,L,7
2023,Juventus,2023-03-12,Sampdoria,L,W,W,W,W,12
2023,Juventus,2023-05-14,Cremonese,W,W,D,L,L,10
2023,Juventus,2023-01-22,Atalanta,L,W,W,W,W,10
2023,Juventus,2023-01-29,Monza,D,L,W,W,W,7
2023,Juventus,2023-04-30,Bologna,L,L,L,W,W,4
2023,Juventus,2023-04-23,Napoli,L,L,W,W,W,6
2023,Juventus,2023-04-16,Sassuolo,L,W,W,W,L,9
2023,Juventus,2023-04-08,Lazio,W,W,W,L,W,9
2023,Juventus,2023-04-01,Hellas Verona,W,W,L,W,W,12
2023,Juventus,2023-03-19,Inter,W,L,W,W,W,12
2023,Juventus,2023-05-22,Empoli,W,W,W,D,L,10
2023,Juventus,2023-01-13,Napoli,W,W,W,W,W,12
2023,Juventus,2023-05-07,Atalanta,W,D,L,L,L,7
2023,Juventus,2023-02-07,Salernitana,L,D,L,W,W,7
2023,Juventus,2023-02-12,Fiorentina,W,L,D,L,W,7
2023,Juventus,2022-09-11,Salernitana,D,W,D,D,W,7
2023,Juventus,2023-02-19,Spezia,W,W,L,D,L,10
2023,Juventus,2023-02-28,Torino,W,W,W,L,D,12
2023,Juventus,2023-03-05,Roma,W,W,W,W,L,12
2023,Juventus,2023-05-03,Lecce,D,L,L,L,W,4
2023,Juventus,2023-01-07,Udinese,W,W,W,W,W,15
2023,Juventus,2022-10-08,Milan,W,L,D,D,W,5
2023,Juventus,2022-10-15,Torino,L,W,L,D,D,7
2023,Juventus,2022-10-21,Empoli,W,L,W,L,D,9
2023,Juventus,2022-10-29,Lecce,W,W,L,W,L,12
2023,Juventus,2022-11-06,Inter,W,W,W,L,W,12
2023,Juventus,2022-11-10,Hellas Verona,W,W,W,W,L,15
2023,Juventus,2022-11-13,Lazio,W,W,W,W,W,15
2023,Juventus,2023-01-04,Cremonese,W,W,W,W,W,15
2023,Juventus,2022-10-02,Bologna,L,D,D,W,D,8
2023,Juventus,2022-08-15,Sassuolo,,,,,,3
2023,Juventus,2022-08-22,Sampdoria,W,,,,,4
2023,Juventus,2022-08-27,Roma,D,W,,,,5
2023,Juventus,2022-08-31,Spezia,D,D,W,,,8
2023,Juventus,2022-09-03,Fiorentina,W,D,D,W,,9
2023,Juventus,2022-09-18,Monza,D,D,W,D,D,6
2023,Juventus,2023-06-04,Udinese,L,L,W,W,W,9
2023,Juventus,2023-05-28,Milan,L,W,W,W,D,9
2023,Lazio,2023-05-21,Udinese,D,L,W,L,L,7
2023,Lazio,2022-11-06,Roma,L,W,D,W,W,10
2023,Lazio,2022-11-10,Monza,W,L,W,D,W,10
2023,Lazio,2022-11-13,Juventus,W,W,L,W,D,9
2023,Lazio,2023-01-04,Lecce,L,W,W,L,W,6
2023,Lazio,2023-01-08,Empoli,L,L,W,W,L,7
2023,Lazio,2023-01-15,Sassuolo,D,L,L,W,W,7
2023,Lazio,2023-01-24,Milan,W,D,L,L,W,7
2023,Lazio,2022-10-02,Spezia,W,W,L,D,W,10
2023,Lazio,2023-02-06,Hellas Verona,D,W,W,D,L,9
2023,Lazio,2022-10-30,Salernitana,W,D,W,W,W,10
2023,Lazio,2023-02-19,Salernitana,L,D,D,W,W,8
2023,Lazio,2023-02-27,Sampdoria,W,L,D,D,W,8
2023,Lazio,2023-03-03,Napoli,W,W,L,D,D,10
2023,Lazio,2023-03-11,Bologna,W,W,W,L,D,10
2023,Lazio,2023-03-19,Roma,D,W,W,W,L,13
2023,Lazio,2023-04-02,Monza,W,D,W,W,W,13
2023,Lazio,2023-04-08,Juventus,W,W,D,W,W,13
2023,Lazio,2023-04-14,Spezia,W,W,W,D,W,13
2023,Lazio,2022-08-14,Bologna,,,,,,3
2023,Lazio,2023-04-22,Torino,W,W,W,W,D,12
2023,Lazio,2023-05-06,Milan,W,L,L,W,W,6
2023,Lazio,2023-05-12,Lecce,L,W,L,L,W,4
2023,Lazio,2023-02-11,Atalanta,D,D,W,W,D,8
2023,Lazio,2022-09-11,Hellas Verona,L,D,W,D,W,8
2023,Lazio,2022-09-03,Napoli,D,W,D,W,,8
2023,Lazio,2022-08-31,Sampdoria,W,D,W,,,8
2023,Lazio,2022-08-26,Inter,D,W,,,,7
2023,Lazio,2022-08-20,Torino,W,,,,,4
2023,Lazio,2023-04-30,Inter,L,W,W,W,W,9
2023,Lazio,2023-06-03,Empoli,W,W,D,L,W,10
2023,Lazio,2023-05-28,Cremonese,W,D,L,W,L,10
2023,Lazio,2023-05-03,Sassuolo,L,L,W,W,W,9
2023,Lazio,2022-09-18,Cremonese,W,L,D,W,D,10
2023,Lazio,2023-01-29,Fiorentina,W,W,D,L,L,8
2023,Lazio,2022-10-10,Fiorentina,W,W,W,L,D,12
2023,Lazio,2022-10-16,Udinese,W,W,W,W,L,13
2023,Lazio,2022-10-23,Atalanta,D,W,W,W,W,13
2023,Lecce,2022-11-09,Atalanta,D,L,L,D,L,5
2023,Lecce,2022-09-05,Torino,D,D,L,L,,2
2023,Lecce,2022-09-11,Monza,L,D,D,L,L,3
2023,Lecce,2022-09-16,Salernitana,D,L,D,D,L,6
2023,Lecce,2022-10-02,Cremonese,W,D,L,D,D,6
2023,Lecce,2022-10-09,Roma,D,W,D,L,D,5
2023,Lecce,2022-08-31,Napoli,D,L,L,,,2
2023,Lecce,2022-10-17,Fiorentina,L,D,W,D,L,6
2023,Lecce,2022-10-29,Juventus,L,D,L,D,W,2
2023,Lecce,2022-11-04,Udinese,L,L,D,L,D,2
2023,Lecce,2022-11-12,Sampdoria,W,D,L,L,D,7
2023,Lecce,2023-02-19,Atalanta,D,W,L,L,D,7
2023,Lecce,2023-01-04,Lazio,W,W,D,L,L,10
2023,Lecce,2023-01-08,Spezia,W,W,W,D,L,11
2023,Lecce,2023-01-14,Milan,D,W,W,W,D,11
2023,Lecce,2023-01-21,Hellas Verona,D,D,W,W,W,8
2023,Lecce,2023-01-27,Salernitana,L,D,D,W,W,5
2023,Lecce,2023-02-04,Cremonese,L,L,D,D,W,5
2023,Lecce,2023-02-11,Roma,W,L,L,D,D,5
2023,Lecce,2022-08-28,Empoli,L,L,,,,1
2023,Lecce,2022-08-20,Sassuolo,L,,,,,0
2023,Lecce,2022-08-13,Inter,,,,,,0
2023,Lecce,2022-10-23,Bologna,D,L,D,W,D,5
2023,Lecce,2023-06-04,Bologna,W,D,D,L,L,5
2023,Lecce,2023-05-28,Monza,D,D,L,L,W,5
2023,Lecce,2023-02-25,Sassuolo,W,D,W,L,L,7
2023,Lecce,2023-05-21,Spezia,D,L,L,W,L,5
2023,Lecce,2023-05-12,Lazio,L,L,W,L,D,4
2023,Lecce,2023-05-07,Hellas Verona,L,W,L,D,L,4
2023,Lecce,2023-05-03,Juventus,W,L,D,L,L,4
2023,Lecce,2023-04-28,Udinese,L,D,L,L,L,4
2023,Lecce,2023-04-23,Milan,D,L,L,L,L,1
2023,Lecce,2023-04-16,Sampdoria,L,L,L,L,L,1
2023,Lecce,2023-04-07,Napoli,L,L,L,L,L,0
2023,Lecce,2023-04-03,Empoli,L,L,L,L,W,0
2023,Lecce,2023-03-19,Fiorentina,L,L,L,W,D,3
2023,Lecce,2023-03-12,Torino,L,L,W,D,W,4
2023,Lecce,2023-03-05,Inter,L,W,D,W,L,7
2023,Milan,2023-04-07,Empoli,W,L,D,L,W,5
2023,Milan,2022-11-08,Cremonese,W,L,W,W,W,10
2023,Milan,2022-09-10,Sampdoria,W,D,W,D,W,11
2023,Milan,2023-05-13,Spezia,W,D,D,W,D,8
2023,Milan,2023-05-06,Lazio,D,D,W,D,D,9
2023,Milan,2023-05-03,Cremonese,D,W,D,D,W,7
2023,Milan,2023-04-29,Roma,W,D,D,W,L,9
2023,Milan,2023-04-23,Lecce,D,D,W,L,D,8
2023,Milan,2022-10-16,Hellas Verona,W,W,L,W,W,12
2023,Milan,2023-04-15,Bologna,D,W,L,D,L,6
2023,Milan,2023-01-04,Salernitana,W,D,W,L,W,10
2023,Milan,2023-03-18,Udinese,D,L,W,W,W,7
2023,Milan,2022-09-18,Napoli,W,W,D,W,D,10
2023,Milan,2022-09-03,Inter,D,W,D,W,,11
2023,Milan,2022-08-30,Sassuolo,W,D,W,,,8
2023,Milan,2022-08-27,Bologna,D,W,,,,7
2023,Milan,2023-04-02,Napoli,L,D,L,W,W,7
2023,Milan,2023-03-13,Salernitana,L,W,W,W,L,10
2023,Milan,2022-08-21,Atalanta,W,,,,,4
2023,Milan,2023-02-10,Torino,L,L,L,D,D,4
2023,Milan,2023-02-18,Monza,W,L,L,L,D,6
2023,Milan,2023-01-29,Sassuolo,L,D,D,W,W,5
2023,Milan,2022-10-01,Empoli,L,W,W,D,W,10
2023,Milan,2022-10-08,Juventus,W,L,W,W,D,12
2023,Milan,2023-03-04,Fiorentina,W,W,W,L,L,9
2023,Milan,2022-10-22,Monza,W,W,W,L,W,12
2023,Milan,2023-06-04,Hellas Verona,W,W,L,W,D,12
2023,Milan,2023-05-28,Juventus,W,L,W,D,D,10
2023,Milan,2023-02-26,Atalanta,W,W,L,L,L,9
2023,Milan,2022-08-13,Udinese,,,,,,3
2023,Milan,2023-02-05,Inter,L,L,D,D,W,2
2023,Milan,2023-05-20,Sampdoria,L,W,D,D,W,8
2023,Milan,2023-01-24,Lazio,D,D,W,W,D,8
2023,Milan,2023-01-14,Lecce,D,W,W,D,W,9
2023,Milan,2023-01-08,Roma,W,W,D,W,L,11
2023,Milan,2022-11-13,Fiorentina,D,W,L,W,W,10
2023,Milan,2022-10-30,Torino,W,W,W,W,L,12
2023,Milan,2022-11-05,Spezia,L,W,W,W,W,12
2023,Monza,2023-04-15,Inter,D,L,D,D,W,6
2023,Monza,2023-05-14,Napoli,D,D,W,W,W,11
2023,Monza,2022-08-30,Roma,L,L,L,,,0
2023,Monza,2022-08-26,Udinese,L,L,,,,0
2023,Monza,2022-09-05,Atalanta,L,L,L,L,,0
2023,Monza,2023-04-23,Fiorentina,W,D,L,D,D,8
2023,Monza,2023-04-28,Spezia,W,W,D,L,D,10
2023,Monza,2023-06-04,Atalanta,L,W,W,D,D,7
2023,Monza,2023-05-28,Lecce,W,W,D,D,W,8
2023,Monza,2023-05-03,Roma,W,W,W,D,L,11
2023,Monza,2022-09-11,Lecce,L,L,L,L,L,1
2023,Monza,2023-01-14,Cremonese,D,D,W,L,W,8
2023,Monza,2023-01-22,Sassuolo,W,D,D,W,L,9
2023,Monza,2023-01-29,Juventus,D,W,D,D,W,9
2023,Monza,2023-02-06,Sampdoria,W,D,W,D,D,9
2023,Monza,2023-02-12,Bologna,D,W,D,W,D,11
2023,Monza,2023-02-18,Milan,W,D,W,D,W,8
2023,Monza,2023-02-26,Salernitana,L,W,D,W,D,7
2023,Monza,2023-03-04,Empoli,L,L,W,D,W,7
2023,Monza,2023-05-07,Torino,D,W,W,W,D,11
2023,Monza,2022-10-22,Milan,L,W,W,W,D,9
2023,Monza,2022-10-31,Bologna,L,L,W,W,W,6
2023,Monza,2022-11-06,Hellas Verona,L,L,L,W,W,6
2023,Monza,2022-11-10,Lazio,W,L,L,L,W,3
2023,Monza,2022-11-13,Salernitana,L,W,L,L,L,6
2023,Monza,2022-10-09,Spezia,W,W,D,L,L,10
2023,Monza,2022-08-13,Torino,,,,,,0
2023,Monza,2022-08-21,Napoli,L,,,,,0
2023,Monza,2023-01-07,Inter,D,W,L,W,L,8
2023,Monza,2023-01-04,Fiorentina,W,L,W,L,L,7
2023,Monza,2023-04-08,Udinese,L,D,D,W,L,6
2023,Monza,2023-04-02,Lazio,D,D,W,L,L,5
2023,Monza,2023-03-18,Cremonese,D,W,L,L,W,5
2023,Monza,2023-03-12,Hellas Verona,W,L,L,W,D,7
2023,Monza,2022-10-15,Empoli,W,W,W,D,L,10
2023,Monza,2023-05-19,Sassuolo,W,D,D,W,W,11
2023,Monza,2022-10-02,Sampdoria,W,D,L,L,L,7
2023,Monza,2022-09-18,Juventus,D,L,L,L,L,4
2023,Napoli,2022-10-09,Cremonese,W,W,W,W,D,15
2023,Napoli,2023-05-21,Inter,L,W,D,D,W,8
2023,Napoli,2022-10-01,Torino,W,W,W,D,D,13
2023,Napoli,2022-08-31,Lecce,D,W,W,,,8
2023,Napoli,2023-01-08,Sampdoria,L,W,W,W,W,12
2023,Napoli,2022-08-28,Fiorentina,W,W,,,,7
2023,Napoli,2022-09-03,Lazio,D,D,W,W,,11
2023,Napoli,2023-04-15,Hellas Verona,W,L,W,W,L,10
2023,Napoli,2022-09-10,Spezia,W,D,D,W,W,11
2023,Napoli,2022-09-18,Milan,W,W,D,D,W,11
2023,Napoli,2023-05-14,Monza,W,D,D,W,D,8
2023,Napoli,2022-10-16,Bologna,W,W,W,W,W,15
2023,Napoli,2022-10-23,Roma,W,W,W,W,W,15
2023,Napoli,2022-10-29,Sassuolo,W,W,W,W,W,15
2023,Napoli,2022-11-05,Atalanta,W,W,W,W,W,15
2023,Napoli,2022-11-08,Empoli,W,W,W,W,W,15
2023,Napoli,2022-11-12,Udinese,W,W,W,W,W,15
2023,Napoli,2023-01-04,Inter,W,W,W,W,W,12
2023,Napoli,2023-01-13,Juventus,W,L,W,W,W,12
2023,Napoli,2023-01-21,Salernitana,W,W,L,W,W,12
2023,Napoli,2023-01-29,Roma,W,W,W,L,W,12
2023,Napoli,2023-04-02,Milan,W,W,L,W,W,9
2023,Napoli,2023-03-19,Torino,W,L,W,W,W,12
2023,Napoli,2023-03-11,Atalanta,L,W,W,W,W,12
2023,Napoli,2023-03-03,Lazio,W,W,W,W,W,12
2023,Napoli,2023-02-25,Empoli,W,W,W,W,W,15
2023,Napoli,2023-02-17,Sassuolo,W,W,W,W,W,15
2023,Napoli,2023-02-12,Cremonese,W,W,W,W,W,15
2023,Napoli,2023-02-05,Spezia,W,W,W,W,L,15
2023,Napoli,2023-04-07,Lecce,L,W,W,L,W,9
2023,Napoli,2022-08-15,Hellas Verona,,,,,,3
2023,Napoli,2022-08-21,Monza,W,,,,,6
2023,Napoli,2023-06-04,Sampdoria,D,W,L,W,D,10
2023,Napoli,2023-05-28,Bologna,W,L,W,D,D,8
2023,Napoli,2023-04-23,Juventus,D,W,L,W,W,10
2023,Napoli,2023-04-30,Salernitana,W,D,W,L,W,8
2023,Napoli,2023-05-04,Udinese,D,W,D,W,L,9
2023,Napoli,2023-05-07,Fiorentina,D,D,W,D,W,9
2023,Roma,2023-01-29,Napoli,W,W,D,W,D,10
2023,Roma,2023-01-04,Bologna,D,D,L,W,L,8
2023,Roma,2022-11-06,Lazio,W,L,W,W,W,9
2023,Roma,2022-11-09,Sassuolo,L,W,L,W,W,7
2023,Roma,2022-11-13,Torino,D,L,W,L,W,5
2023,Roma,2023-06-04,Spezia,L,D,D,L,D,5
2023,Roma,2023-05-27,Fiorentina,D,D,L,D,D,3
2023,Roma,2023-05-22,Salernitana,D,L,D,D,L,4
2023,Roma,2023-05-14,Bologna,L,D,D,L,W,3
2023,Roma,2023-05-06,Inter,D,D,L,W,W,5
2023,Roma,2022-08-22,Cremonese,W,,,,,6
2023,Roma,2023-04-29,Milan,L,W,W,W,L,10
2023,Roma,2023-04-24,Atalanta,W,W,W,L,L,9
2023,Roma,2023-04-16,Udinese,W,W,L,L,W,9
2023,Roma,2023-04-08,Torino,W,L,L,W,L,9
2023,Roma,2023-04-02,Sampdoria,L,L,W,L,W,6
2023,Roma,2023-03-19,Lazio,L,W,L,W,D,6
2023,Roma,2023-03-12,Sassuolo,W,L,W,D,W,7
2023,Roma,2023-02-28,Cremonese,W,D,W,L,W,7
2023,Roma,2022-08-27,Juventus,W,W,,,,7
2023,Roma,2023-02-11,Lecce,W,L,W,W,D,10
2023,Roma,2023-02-04,Empoli,L,W,W,D,W,10
2023,Roma,2023-05-03,Monza,D,L,W,W,W,8
2023,Roma,2022-10-23,Napoli,W,W,W,L,W,9
2023,Roma,2022-08-14,Salernitana,,,,,,3
2023,Roma,2022-08-30,Monza,D,W,W,,,10
2023,Roma,2023-01-08,Milan,W,D,D,L,W,6
2023,Roma,2023-01-15,Fiorentina,D,W,D,D,L,9
2023,Roma,2023-01-22,Spezia,W,D,W,D,D,11
2023,Roma,2023-02-19,Hellas Verona,D,W,L,W,W,10
2023,Roma,2023-03-05,Juventus,L,W,D,W,L,10
2023,Roma,2022-10-31,Hellas Verona,L,W,W,W,L,12
2023,Roma,2022-10-17,Sampdoria,W,W,L,W,L,12
2023,Roma,2022-10-09,Lecce,W,L,W,L,W,9
2023,Roma,2022-09-04,Udinese,W,D,W,W,,10
2023,Roma,2022-09-12,Empoli,L,W,D,W,W,10
2023,Roma,2022-09-18,Atalanta,W,L,W,D,W,7
2023,Roma,2022-10-01,Inter,L,W,L,W,D,9
2023,Salernitana,2023-03-05,Sampdoria,W,L,L,L,W,4
2023,Salernitana,2022-10-02,Sassuolo,L,D,D,D,W,3
2023,Salernitana,2023-03-18,Bologna,D,D,W,L,L,6
2023,Salernitana,2022-08-28,Sampdoria,D,L,,,,4
2023,Salernitana,2022-08-20,Udinese,L,,,,,1
2023,Salernitana,2023-01-21,Napoli,L,D,L,L,L,1
2023,Salernitana,2023-02-07,Juventus,W,L,L,D,L,4
2023,Salernitana,2023-02-13,Hellas Verona,L,W,L,L,D,3
2023,Salernitana,2023-02-19,Lazio,L,L,W,L,L,3
2023,Salernitana,2023-02-26,Monza,L,L,L,W,L,6
2023,Salernitana,2022-10-09,Hellas Verona,L,L,D,D,D,5
2023,Salernitana,2023-03-13,Milan,D,W,L,L,L,5
2023,Salernitana,2023-04-07,Inter,D,D,D,D,W,5
2023,Salernitana,2023-04-16,Torino,D,D,D,D,D,5
2023,Salernitana,2023-04-22,Sassuolo,D,D,D,D,D,7
2023,Salernitana,2023-04-30,Napoli,W,D,D,D,D,7
2023,Salernitana,2023-05-03,Fiorentina,D,W,D,D,D,7
2023,Salernitana,2023-05-08,Empoli,D,D,W,D,D,6
2023,Salernitana,2023-05-13,Atalanta,L,D,D,W,D,8
2023,Salernitana,2022-11-13,Monza,L,D,W,W,L,7
2023,Salernitana,2022-11-09,Fiorentina,D,W,W,L,W,7
2023,Salernitana,2023-05-27,Udinese,D,W,L,D,D,8
2023,Salernitana,2023-06-03,Cremonese,W,D,W,L,D,7
2023,Salernitana,2023-04-02,Spezia,D,D,D,W,L,7
2023,Salernitana,2023-01-15,Atalanta,D,L,L,L,D,1
2023,Salernitana,2023-01-08,Torino,L,L,L,D,W,2
2023,Salernitana,2023-01-04,Milan,L,L,D,W,W,4
2023,Salernitana,2022-09-01,Bologna,W,D,L,,,5
2023,Salernitana,2022-08-14,Roma,,,,,,0
2023,Salernitana,2023-01-27,Lecce,L,L,D,L,L,4
2023,Salernitana,2023-05-22,Roma,W,L,D,D,W,6
2023,Salernitana,2022-11-05,Cremonese,W,W,L,W,L,10
2023,Salernitana,2022-10-30,Lazio,W,L,W,L,L,9
2023,Salernitana,2022-10-22,Spezia,L,W,L,L,D,6
2023,Salernitana,2022-09-05,Empoli,D,W,D,L,,6
2023,Salernitana,2022-09-11,Juventus,D,D,W,D,L,7
2023,Salernitana,2022-09-16,Lecce,D,D,D,W,D,6
2023,Salernitana,2022-10-16,Inter,W,L,L,D,D,4
2023,Sampdoria,2022-11-06,Fiorentina,L,W,L,D,L,4
2023,Sampdoria,2023-02-06,Monza,L,L,L,L,W,1
2023,Sampdoria,2023-01-28,Atalanta,L,L,L,W,L,3
2023,Sampdoria,2023-01-22,Udinese,L,L,W,L,L,3
2023,Sampdoria,2023-01-16,Empoli,L,W,L,L,L,3
2023,Sampdoria,2023-01-08,Napoli,W,L,L,L,L,3
2023,Sampdoria,2022-10-08,Bologna,L,L,L,L,D,1
2023,Sampdoria,2022-10-17,Roma,D,L,L,L,L,1
2023,Sampdoria,2022-10-24,Cremonese,L,D,L,L,L,4
2023,Sampdoria,2022-10-29,Inter,W,L,D,L,L,4
2023,Sampdoria,2023-05-20,Milan,D,L,L,L,D,1
2023,Sampdoria,2022-11-09,Torino,L,L,W,L,D,3
2023,Sampdoria,2023-05-26,Sassuolo,L,D,L,L,L,2
2023,Sampdoria,2023-06-04,Napoli,D,L,D,L,L,2
2023,Sampdoria,2022-09-04,Hellas Verona,D,L,D,L,,2
2023,Sampdoria,2022-08-22,Juventus,L,,,,,1
2023,Sampdoria,2022-08-31,Lazio,L,D,L,,,2
2023,Sampdoria,2022-08-28,Salernitana,D,L,,,,1
2023,Sampdoria,2022-08-13,Atalanta,,,,,,0
2023,Sampdoria,2022-10-02,Monza,L,L,L,D,L,1
2023,Sampdoria,2023-05-15,Empoli,L,L,L,D,D,2
2023,Sampdoria,2022-11-12,Lecce,L,L,L,W,L,3
2023,Sampdoria,2023-04-22,Spezia,D,L,L,W,L,5
2023,Sampdoria,2023-02-13,Inter,D,L,L,L,L,2
2023,Sampdoria,2023-04-30,Fiorentina,D,D,L,L,W,2
2023,Sampdoria,2023-05-03,Torino,L,D,D,L,L,2
2023,Sampdoria,2023-05-08,Udinese,L,L,D,D,L,2
2023,Sampdoria,2023-03-12,Juventus,D,L,L,D,D,2
2023,Sampdoria,2022-09-17,Spezia,L,L,D,L,D,1
2023,Sampdoria,2022-09-10,Milan,L,D,L,D,L,2
2023,Sampdoria,2023-04-16,Lecce,L,L,W,L,D,4
2023,Sampdoria,2023-04-08,Cremonese,L,W,L,D,L,4
2023,Sampdoria,2023-04-02,Roma,W,L,D,L,L,4
2023,Sampdoria,2023-03-19,Hellas Verona,L,D,L,L,D,4
2023,Sampdoria,2023-01-04,Sassuolo,L,L,L,L,W,3
2023,Sampdoria,2023-03-05,Salernitana,L,L,D,D,L,3
2023,Sampdoria,2023-02-27,Lazio,L,D,D,L,L,2
2023,Sampdoria,2023-02-18,Bologna,D,D,L,L,L,2
2023,Sassuolo,2023-01-04,Sampdoria,L,D,L,L,W,1
2023,Sassuolo,2023-03-06,Cremonese,W,L,D,W,W,10
2023,Sassuolo,2023-02-25,Lecce,L,D,W,W,D,10
2023,Sassuolo,2023-02-17,Napoli,D,W,W,D,L,8
2023,Sassuolo,2023-02-12,Udinese,W,W,D,L,L,8
2023,Sassuolo,2023-02-04,Atalanta,W,D,L,L,L,7
2023,Sassuolo,2023-01-29,Milan,D,L,L,L,L,4
2023,Sassuolo,2023-01-22,Monza,L,L,L,L,D,1
2023,Sassuolo,2023-01-15,Lazio,L,L,L,D,L,1
